name,image,ratings,no_of_ratings,discount_price,actual_price,category
"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions, Integrat...",https://m.media-amazon.com/images/I/610bnYBwzmL._AC_UL800_.jpg,4.1,111019.0,1499.0,3990.0,Audio
"boAt Rockerz 450 Pro Bluetooth On Ear Headphones with Mic with 70 Hours Battery, 40Mm Drivers, Bluetooth V5.0 Padded Ear C...",https://m.media-amazon.com/images/I/61jlFEwSt+L._AC_UL800_.jpg,4.1,111019.0,1999.0,3990.0,Audio
"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions, Integrat...",https://m.media-amazon.com/images/I/61u1VALn6JL._AC_UL800_.jpg,4.1,111019.0,1499.0,3990.0,Audio
"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions, Integrat...",https://m.media-amazon.com/images/I/51xxA+6E+xL._AC_UL800_.jpg,4.1,111019.0,1299.0,3990.0,Audio
"boAt Rockerz 450 Superman Edition Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear C...",https://m.media-amazon.com/images/I/61bIhE2waxL._AC_UL800_.jpg,4.1,111019.0,1299.0,3990.0,Audio
"boAt Rockerz 450 Pro Bluetooth Wireless On Ear Headphones with Mic with 70 Hours Battery, 40Mm Drivers, Bluetooth V5.0 Pad...",https://m.media-amazon.com/images/I/51ICUCtByQL._AC_UL800_.jpg,4.1,111019.0,1599.0,3990.0,Audio
"boAt Rockerz 450 Wonder Woman Edition Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded E...",https://m.media-amazon.com/images/I/61mD5YyWSrL._AC_UL800_.jpg,4.1,111019.0,1184.0,3990.0,Audio
"boAt Rockerz 450 Pro Bluetooth Wireless On Ear Headphones with Mic with 70 Hours Battery, 40Mm Drivers, Bluetooth V5.0 Pad...",https://m.media-amazon.com/images/I/61edVIWAN1L._AC_UL800_.jpg,4.1,111019.0,1999.0,3990.0,Audio
AmazonBasics 14-inches Laptop Sleeve (Black),https://m.media-amazon.com/images/I/71vYTtpjq9L._AC_UL800_.jpg,4.5,104910.0,439.0,1349.0,Laptops
AmazonBasics Neoprene 15.6-inches Laptop Sleeve (Navy),https://m.media-amazon.com/images/I/81xrde1KXuL._AC_UL800_.jpg,4.5,104910.0,439.0,1399.0,Laptops
"Boult Audio Probass Curve Bluetooth Wireless in Ear Earphones with Mic with Ipx5 Water Resistant, 12H Battery Life & Extra...",https://m.media-amazon.com/images/I/61LUCovRP4L._AC_UL800_.jpg,3.8,104356.0,799.0,3499.0,Audio
"Boult Audio Curve ANC Wireless in Ear Wireless Earphones with 25dB Active Noise Cancellation, ENC Mic, 30H Playtime, 60ms ...",https://m.media-amazon.com/images/I/71-5K75B6uL._AC_UL800_.jpg,3.8,104356.0,1499.0,5499.0,Audio
"Boult Audio Probass Curve Bluetooth Wireless in Ear Earphones with Mic with Ipx5 Water Resistant, 12H Battery Life & Extra...",https://m.media-amazon.com/images/I/61dzS26+TuL._AC_UL800_.jpg,3.8,104356.0,799.0,4499.0,Audio
"Boult Audio Curve ANC Wireless in Ear Wireless Earphones with 25dB Active Noise Cancellation, ENC Mic, 30H Playtime, 60ms ...",https://m.media-amazon.com/images/I/71q22XldDDL._AC_UL800_.jpg,3.8,104356.0,1499.0,5499.0,Audio
"Redmi 8A Dual (Sea Blue, 2GB RAM, 32GB Storage) – Dual Cameras & 5,000 mAH Battery",https://m.media-amazon.com/images/I/71yXShgxvpL._AC_UL800_.jpg,4.1,103080.0,7990.0,8999.0,Smartphones
Spigen Ultra Hybrid Back Cover Case for iPhone 11 (TPU + Poly Carbonate | Crystal Clear),https://m.media-amazon.com/images/I/61DbmkNsXdL._AC_UL800_.jpg,4.4,100251.0,1199.0,1899.0,Accessories
Spigen Ultra Hybrid Back Cover Case for iPhone 11 (TPU + Poly Carbonate | Matte Black),https://m.media-amazon.com/images/I/51Beo+N7ySL._AC_UL800_.jpg,4.4,100251.0,999.0,1899.0,Accessories
SanDisk Cruzer Blade 32GB USB Flash Drive,https://m.media-amazon.com/images/I/61DjwgS4cbL._AC_UL800_.jpg,4.3,99698.0,278.0,650.0,Accessories
"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD Display, 60 Sports Modes, 150 Watch Faces, Fast Charge, Spo2,...",https://m.media-amazon.com/images/I/61Q0R5cdxWL._AC_UL800_.jpg,4.0,99693.0,1299.0,3999.0,Wearables
"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.2cm) HD Display, 60 Sports Modes, 150 Watch Faces, Fast Charge, Spo2, ...",https://m.media-amazon.com/images/I/613qFCwaEnL._AC_UL800_.jpg,4.0,99693.0,1499.0,3999.0,Wearables
"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD Display, 60 Sports Modes, 150 Watch Faces, Fast Charge, Spo2,...",https://m.media-amazon.com/images/I/61C8hl-ZMfL._AC_UL800_.jpg,4.0,99693.0,1499.0,3999.0,Wearables
"Noise ColorFit Pulse Smartwatch with 1.4"" Full Touch HD Display, SpO2, Heart Rate, Sleep Monitors & 10-Day Battery - Royal...",https://m.media-amazon.com/images/I/61b2W8HbTOL._AC_UL800_.jpg,4.0,99693.0,1928.0,4999.0,Wearables
"Noise ColorFit Pulse Spo2 Smart Watch 1.4"" Full Touch HD Display, 10 Days Battery Life with Heart Rate, Sleep Monitoring &...",https://m.media-amazon.com/images/I/61br13t0jtL._AC_UL800_.jpg,4.0,99693.0,1999.0,4999.0,Wearables
"Noise ColorFit Pulse Smartwatch with 1.4"" Full Touch HD Display, SpO2, Heart Rate, Sleep Monitors & 10-Day Battery - Teal ...",https://m.media-amazon.com/images/I/61ju0Nt8bhL._AC_UL800_.jpg,4.0,99693.0,1901.0,4999.0,Wearables
"Noise ColorFit Pulse Grand Smart Watch with 1.69""(42.9cm) HD Display, 60 Sports Modes, 150 Watch Faces, Fast Charge, Spo2,...",https://m.media-amazon.com/images/I/61kEFA57HaL._AC_UL800_.jpg,4.0,99693.0,1299.0,3999.0,Wearables
"Noise ColorFit Pulse Smartwatch with 3.56 cm (1.4"") Full Touch HD Display, SpO2, Heart Rate, Sleep Monitors & 10-Day Batte...",https://m.media-amazon.com/images/I/61epn29QG0L._AC_UL800_.jpg,4.0,99693.0,1699.0,4999.0,Wearables
"Noise ColorFit Pulse Grand Smart Watch with 1.69"" HD Display, 60 Sports Modes, 150 Watch Faces, Spo2 Monitoring, Call Noti...",https://m.media-amazon.com/images/I/618mFEP9mTL._AC_UL800_.jpg,4.0,99693.0,1499.0,3999.0,Wearables
"TP-Link USB Bluetooth Adapter for PC, 5.0 Bluetooth Dongle Receiver (UB500) Supports Windows 11/10/8.1/7 for Desktop, Lapt...",https://m.media-amazon.com/images/I/71yKtk9XHGL._AC_UL800_.jpg,4.3,99594.0,599.0,899.0,Accessories
"TP-Link USB Bluetooth Adapter for PC 4.0 Bluetooth Dongle Receiver Support Windows 11/10/8.1/8/7 for Desktop, Laptop, Mous...",https://m.media-amazon.com/images/I/51YC-cv2atL._AC_UL800_.jpg,4.3,99594.0,499.0,699.0,Accessories
TP-Link Tapo 2MP 1080p Full HD Home Security Wi-Fi Smart Camera| Alexa Enabled| 2-Way Audio| Night Vision| Motion Detectio...,https://m.media-amazon.com/images/I/61T25sbWW7L._AC_UL800_.jpg,4.2,99243.0,2087.0,2899.0,Speakers
TP-Link Tapo 360° 3MP 2304 Full HD 1296P Video Pan/Tilt Smart Wi-Fi Security Camera | Alexa Enabled | 2-Way Audio| Night V...,https://m.media-amazon.com/images/I/51RaDbOSIAL._AC_UL800_.jpg,4.2,99243.0,2999.0,3599.0,Speakers
TP-Link Tapo 360° 2MP 1080p Full HD Pan/Tilt Home Security Wi-Fi Smart Camera| Alexa Enabled| 2-Way Audio| Night Vision| M...,https://m.media-amazon.com/images/I/61XL2jzXhTL._AC_UL800_.jpg,4.2,99243.0,2599.0,3299.0,Speakers
"TP-Link Tapo C225 4MP 2K QHD 1440p Pan/Tilt WiFi SecuritySmart AI Camera, Indoor CCTV, Starlight Sensor, Night Vision, Ale...",https://m.media-amazon.com/images/I/41x3qELQ9AL._AC_UL800_.jpg,4.2,99243.0,4999.0,5999.0,Cameras
TP-Link Tapo 3MP (2304 × 1296) Ultra-High-Definition Video Smart Wi-Fi Security Camera | Alexa Enabled | 2-Way Audio| Nigh...,https://m.media-amazon.com/images/I/41WqKASjOBL._AC_UL800_.jpg,4.2,99243.0,2499.0,3199.0,Speakers
Sennheiser CX 80S in-Ear Wired Headphones with in-line One-Button Smart Remote with Microphone Black,https://m.media-amazon.com/images/I/71rJ05yvLbL._AC_UL800_.jpg,4.1,98747.0,1590.0,1990.0,Audio
Crucial BX500 500GB 2.5-inch SATA 3D NAND Internal SSD Upto 550 MB/s,https://m.media-amazon.com/images/I/51FAWVStZiL._AC_UL800_.jpg,4.5,98615.0,2179.0,3900.0,Peripherals
Crucial BX500 240GB 3D NAND SATA 6.35 cm (2.5-inch) SSD (CT240BX500SSD1),https://m.media-amazon.com/images/I/51LbXCEndSL._AC_UL800_.jpg,4.5,98615.0,1321.0,3100.0,Peripherals
Crucial BX500 480GB 3D NAND SATA 6.35 cm (2.5-inch) SSD (CT480BX500SSD1),https://m.media-amazon.com/images/I/51LbXCEndSL._AC_UL800_.jpg,4.5,98615.0,2187.0,3200.0,Peripherals
Crucial BX500 1TB 3D NAND SATA 6.35 cm (2.5-Inch) Internal SSD - CT1000BX500SSD1,https://m.media-amazon.com/images/I/61dPLkN4poL._AC_UL800_.jpg,4.5,98615.0,4892.0,8200.0,Peripherals
"Echo Dot (3rd Gen) - Alexa smart speaker for music, smart home, kids learning & added Bluetooth control",https://m.media-amazon.com/images/I/61EXU8BuGZL._AC_UL800_.jpg,4.4,98293.0,2499.0,4499.0,Speakers
Echo Dot (Black) Combo with Syska 12W Smart Color Bulb - Smart Home Starter Kit,https://m.media-amazon.com/images/I/41LnUcm96sL._AC_UL800_.jpg,4.4,98293.0,2849.0,6698.0,Speakers
boAt Rugged V3 Braided Micro USB Cable (Pearl White),https://m.media-amazon.com/images/I/514RQgsNZML._AC_UL800_.jpg,4.2,96230.0,299.0,799.0,Accessories
boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),https://m.media-amazon.com/images/I/61b91WUDxmL._AC_UL800_.jpg,4.2,96230.0,299.0,799.0,Accessories
"JBL C50HI, Wired in Ear Headphones with Mic, One Button Multi-Function Remote, Lightweight & Comfortable fit (Black)",https://m.media-amazon.com/images/I/61bKM6CSSFL._AC_UL800_.jpg,3.9,95654.0,399.0,699.0,Audio
"JBL C50HI, Wired in Ear Headphones with Mic, One Button Multi-Function Remote, Lightweight & Comfortable fit (Red)",https://m.media-amazon.com/images/I/614O-yU3euL._AC_UL800_.jpg,3.9,95654.0,499.0,999.0,Audio
"JBL C50HI, Wired in Ear Headphones with Mic, One Button Multi-Function Remote, Lightweight & Comfortable fit (Blue)",https://m.media-amazon.com/images/I/512x0VZ9ZaL._AC_UL800_.jpg,3.9,95654.0,399.0,999.0,Audio
"Amazon Basics Micro Usb Fast Charging Cable For Android Phones With Gold Plated Connectors (3 Feet, Black)",https://m.media-amazon.com/images/I/614H6oGzuPL._AC_UL800_.jpg,4.2,94863.0,199.0,500.0,Accessories
"Amazon Basics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer With Gold Plated Connectors (...",https://m.media-amazon.com/images/I/61d84Q0UPtL._AC_UL800_.jpg,4.2,94863.0,239.0,395.0,Accessories
boAt Bassheads 152 Masaba Edition in Ear Wired Earphones with Mic(Aztec Fusion),https://m.media-amazon.com/images/I/61EXuTcoDwL._AC_UL800_.jpg,4.1,93426.0,589.0,1299.0,Audio
boAt Bassheads 152 Masaba Edition in Ear Wired Earphones with Mic(Black Star),https://m.media-amazon.com/images/I/61--nSZ69HL._AC_UL800_.jpg,4.1,93426.0,628.0,1299.0,Audio
"Noise ColorFit Pro 2 Full Touch Control Smart Watch with 35g Weight & Upgraded LCD Display,IP68 Waterproof,Heart Rate Moni...",https://m.media-amazon.com/images/I/61xzuXWWozS._AC_UL800_.jpg,4.0,93243.0,1299.0,4999.0,Wearables
boAt BassHeads 900 On-Ear Wired Headphones with Mic (White),https://m.media-amazon.com/images/I/71r6AArbBBL._AC_UL800_.jpg,4.2,92346.0,599.0,2490.0,Audio
boAt BassHeads 900 On-Ear Wired Headphone with Mic,https://m.media-amazon.com/images/I/61xeIT6UHrL._AC_UL800_.jpg,4.2,92346.0,849.0,2490.0,Audio
AmazonBasics 50-Inch Lightweight Tripod with Bag,https://m.media-amazon.com/images/I/71Bl+JlWzJL._AC_UL800_.jpg,4.3,90833.0,779.0,1815.0,Cameras
"OnePlus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 Mm Drivers, 10 Mins Charge - 20 Hrs...",https://m.media-amazon.com/images/I/51RP1QMh-mL._AC_UL800_.jpg,4.2,90304.0,1999.0,2299.0,Audio
"OnePlus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 Mm Drivers, 10 Mins Charge - 20 Hrs...",https://m.media-amazon.com/images/I/51UhwaQXCpL._AC_UL800_.jpg,4.2,90304.0,1999.0,2299.0,Audio
"OnePlus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 Mm Drivers, 10 Mins Charge - 20 Hrs...",https://m.media-amazon.com/images/I/514m1VhSUUL._AC_UL800_.jpg,4.2,90304.0,1999.0,2299.0,Audio
"boAt Rockerz 245 pro Bluetooth in Ear Neckband with Beast Mode(Super Low Latency) for Gaming, ENx Tech for Clear Calls, AS...",https://m.media-amazon.com/images/I/61MwDtEtrXL._AC_UL800_.jpg,3.9,89166.0,1299.0,2990.0,Audio
"boAt Rockerz 245v2 Bluetooth Wireless in Ear Earphones with Upto 8 Hours Playback, 12mm Drivers, IPX5, Magnetic Eartips, I...",https://m.media-amazon.com/images/I/5160RpPgKrS._AC_UL800_.jpg,3.9,89166.0,899.0,2490.0,Audio
"boAt Rockerz 245 pro Bluetooth in Ear Neckband with Beast Mode(Super Low Latency) for Gaming, ENx Tech for Clear Calls, AS...",https://m.media-amazon.com/images/I/6114J7x91wL._AC_UL800_.jpg,3.9,89166.0,1299.0,2990.0,Audio
"boAt Rockerz 245v2 Bluetooth Wireless in Ear Earphones with Upto 8 Hours Playback, 12mm Drivers, IPX5, Magnetic Eartips, I...",https://m.media-amazon.com/images/I/51E9SIEocrS._AC_UL800_.jpg,3.9,89166.0,899.0,2490.0,Audio
"Redmi Note 9 (Arctic White, 4GB RAM, 64GB Storage) - 48MP Quad Camera & Full HD+ Display",https://m.media-amazon.com/images/I/71X5I1cVfbL._AC_UL800_.jpg,4.3,86977.0,12990.0,15999.0,Smartphones
"pTron Tangent Lite Bluetooth 5.0 Earphones with Mic, Hi-Fi Stereo Sound Neckband, 8Hrs Playtime, Lightweight Snug-fit in-E...",https://m.media-amazon.com/images/I/51Bi92jvyDL._AC_UL800_.jpg,3.5,85214.0,599.0,1800.0,Audio
"pTron Tangent Lite Bluetooth 5.0 Wireless in Ear Earphones with mic, Hi-Fi Stereo Sound, 8Hrs Playtime, Lightweight Snug-f...",https://m.media-amazon.com/images/I/51TXKudHjAL._AC_UL800_.jpg,3.5,85214.0,649.0,1800.0,Audio
"SanDisk Ultra 128 GB USB Pen Drive (SDDDC2-128G-G46, Black, Silver)",https://m.media-amazon.com/images/I/61N2p3aTAYL._AC_UL800_.jpg,4.3,84729.0,1118.0,2950.0,Accessories
"SanDisk Ultra 64 GB USB Pen Drives (SDDDC2-064G-I35, Black, Silver)",https://m.media-amazon.com/images/I/61N2p3aTAYL._AC_UL800_.jpg,4.3,84729.0,738.0,1650.0,Accessories
"SanDisk Ultra Dual USB Drive 3.1, SDDDC2-256G-I35 256GB, USB 3.1/Type C Reversible Connector, Retractable Design, Type-C O...",https://m.media-amazon.com/images/I/61N2p3aTAYL._AC_UL800_.jpg,4.3,84729.0,1929.0,5600.0,Accessories
"SanDisk Ultra Dual USB Drive 3.1, SDDDC2 32GB, Black, USB 3.1/Type C Reversible Connector, Retractable Design, Type-C OTG-...",https://m.media-amazon.com/images/I/61N2p3aTAYL._AC_UL800_.jpg,4.3,84729.0,628.0,1100.0,Accessories
"JBL Tune 215BT, 16 Hrs Playtime with Quick Charge, in Ear Bluetooth Wireless Earphones with Mic, 12.5mm Premium Earbuds wi...",https://m.media-amazon.com/images/I/61BSWT7HRTL._AC_UL800_.jpg,3.7,84439.0,1499.0,2999.0,Audio
"JBL Tune 215BT, 16 Hrs Playtime with Quick Charge, in Ear Bluetooth Wireless Earphones with Mic, 12.5mm Premium Earbuds wi...",https://m.media-amazon.com/images/I/61WjkBfSzyL._AC_UL800_.jpg,3.7,84439.0,1499.0,2999.0,Audio
"JBL Tune 500BT by Harman Powerful Bass Wireless On-Ear Headphones with Mic, 16 Hours Playtime & Multi Connect Connectivity...",https://m.media-amazon.com/images/I/61TEw1TsqTS._AC_UL800_.jpg,3.7,84439.0,2799.0,3799.0,Audio
"JBL Tune 500BT by Harman Powerful Bass Wireless On-Ear Headphones with Mic, 16 Hours Playtime & Multi Connect Connectivity...",https://m.media-amazon.com/images/I/611pnTCvZFS._AC_UL800_.jpg,3.7,84439.0,2499.0,3799.0,Audio
"JBL Tune 215BT, 16 Hrs Playtime with Quick Charge, in Ear Bluetooth Wireless Earphones with Mic, 12.5mm Premium Earbuds wi...",https://m.media-amazon.com/images/I/61Dz7Mg5uXL._AC_UL800_.jpg,3.7,84439.0,1499.0,2999.0,Audio
"JBL Tune 215BT, 16 Hrs Playtime with Quick Charge, in Ear Bluetooth Wireless Earphones with Mic, 12.5mm Premium Earbuds wi...",https://m.media-amazon.com/images/I/5140ddR1D8L._AC_UL800_.jpg,3.7,84439.0,1499.0,2999.0,Audio
Crucial MX500 500GB 6.35 cm (2.5-inch) SSD,https://m.media-amazon.com/images/I/81TmfqEBQwL._AC_UL800_.jpg,4.6,83674.0,3095.0,7900.0,Peripherals
Crucial MX500 1TB SATA 6.35 cm (2.5-inch) 7mm Internal SSD (CT1000MX500SSD1),https://m.media-amazon.com/images/I/81rg-38AdJL._AC_UL800_.jpg,4.6,83674.0,6454.0,12900.0,Peripherals
Boult Audio BassBuds X1 in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Black),https://m.media-amazon.com/images/I/81hft+H1HHL._AC_UL800_.jpg,3.9,79328.0,329.0,999.0,Audio
"Boult Audio X1 Buds True Wireless in Ear Earbuds with 24H Playtime, Quad Mic ENC, Made in India, Type-C Fast Charging, Env...",https://m.media-amazon.com/images/I/71mT2gCHH+L._AC_UL800_.jpg,3.9,79328.0,1799.0,6999.0,Audio
Boult Audio BassBuds X1 in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Red),https://m.media-amazon.com/images/I/81FogXWyZPL._AC_UL800_.jpg,3.9,79328.0,329.0,999.0,Audio
"Boult Audio X1 Buds True Wireless in Ear Earbuds with 24H Playtime, Quad Mic ENC, Made in India, Type-C Fast Charging, Env...",https://m.media-amazon.com/images/I/61cdat79qTL._AC_UL800_.jpg,3.9,79328.0,1799.0,6999.0,Audio
Boult Audio BassBuds X1 in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Blue),https://m.media-amazon.com/images/I/81GYTkbBuXL._AC_UL800_.jpg,3.9,79328.0,329.0,999.0,Audio
"Amazon Basics HL-007347 HDMI Input to DVI Output (Not VGA) Adapter Cable, 6 Feet, Black",https://m.media-amazon.com/images/I/711lDrVDlpL._AC_UL800_.jpg,4.2,78434.0,309.0,1000.0,Accessories
"Amazon Basics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black, 9.8 Feet/3 Meters)",https://m.media-amazon.com/images/I/61hX1wltg7L._AC_UL800_.jpg,4.4,77384.0,219.0,750.0,Power
"AmazonBasics USB 2.0 Extension Cable - A-Male to A-Female for Personal Computer, Printer - 6.5 Feet (Black, 2 Meters)",https://m.media-amazon.com/images/I/61RiVqDnmdL._AC_UL800_.jpg,4.4,77384.0,219.0,700.0,Power
"Amazon Basics USB 2.0 Extension Cable for Personal Computer, Printer, 2-Pack - A-Male to A-Female - 3.3 Feet (1 Meter, Black)",https://m.media-amazon.com/images/I/71u+YXbDsHL._AC_UL800_.jpg,4.4,77384.0,379.0,800.0,Power
boAt Bassheads 102 in Ear Wired Earphones with Mic(Fiery Red),https://m.media-amazon.com/images/I/61tdW6bS2zL._AC_UL800_.jpg,4.2,77193.0,449.0,1290.0,Audio
boAt Bassheads 102 in Ear Wired Earphones with Mic(Jazzy Blue),https://m.media-amazon.com/images/I/61JtJL6Q9oL._AC_UL800_.jpg,4.2,77193.0,449.0,1290.0,Audio
boAt Bassheads 102 in Ear Wired Earphones with Mic(Charcoal Black),https://m.media-amazon.com/images/I/51fMwaNRSJL._AC_UL800_.jpg,4.2,77193.0,449.0,1290.0,Audio
boAt Bassheads 102 Wired in Ear Earphones with Mic (Mint Orange),https://m.media-amazon.com/images/I/61hnp4Pl97L._AC_UL800_.jpg,4.2,77193.0,449.0,1290.0,Audio
"pTron Tangentbeat in-Ear Bluetooth 5.0 Wireless Headphones with Mic, Enhanced Bass, 10mm Drivers, Clear Calls, Snug-Fit, F...",https://m.media-amazon.com/images/I/51K8TkvtjgL._AC_UL800_.jpg,3.8,76999.0,599.0,2499.0,Audio
"pTron Tangent Evo, 14Hrs Playback, Bluetooth 5.0 Earphones, In-Ear Headphones with Mic, Deep Bass, Clear Calls, IPX4 Water...",https://m.media-amazon.com/images/I/51zLZReyZVL._AC_UL800_.jpg,3.8,76999.0,599.0,2299.0,Audio
"pTron Tangentbeat in-Ear Bluetooth 5.0 Wireless Headphones with Mic, Enhanced Bass, 10mm Drivers, Clear Calls, Fast Chargi...",https://m.media-amazon.com/images/I/51P6DqgGnaS._AC_UL800_.jpg,3.8,76999.0,699.0,2498.0,Audio
Syncwire Charger Compatible with OnePlus Nord 10 / 9R / 9 Pro / 8/8 Pro / 7T / 7T Pro / 7/7 Pro / 6 / 6T / 5T / 5 / 3T / 3...,https://m.media-amazon.com/images/I/511Lvxm0R8L._AC_UL800_.jpg,4.5,75881.0,999.0,1999.0,Accessories
"Western Digital WD 5TB My Passport Portable Hard Disk Drive, USB 3.0 with  Automatic Backup, 256 Bit AES Hardware Encrypti...",https://m.media-amazon.com/images/I/510+J06fz0L._AC_UL800_.jpg,4.4,74559.0,9899.0,20000.0,Peripherals
"Western Digital WD 2TB My Passport Portable Hard Disk Drive, USB 3.0 with  Automatic Backup, 256 Bit AES Hardware Encrypti...",https://m.media-amazon.com/images/I/51dXzr+-kWL._AC_UL800_.jpg,4.4,74559.0,5799.0,7400.0,Peripherals
"Western Digital WD 2TB My Passport Portable Hard Disk Drive, USB 3.0 with  Automatic Backup, 256 Bit AES Hardware Encrypti...",https://m.media-amazon.com/images/I/51gU-B99ndL._AC_UL800_.jpg,4.4,74559.0,5799.0,7334.0,Peripherals
"Western Digital WD 2TB My Passport Portable Hard Disk Drive, USB 3.0 with  Automatic Backup, 256 Bit AES Hardware Encrypti...",https://m.media-amazon.com/images/I/41gUUgMbYqL._AC_UL800_.jpg,4.4,74559.0,5799.0,7267.0,Peripherals
"Western Digital WD 2TB My Passport Portable Hard Disk Drive, Compatible with Windows and Mac, External HDD-Black",https://m.media-amazon.com/images/I/418I1gX3FFL._AC_UL800_.jpg,4.4,74559.0,5699.0,7350.0,Peripherals
"Western Digital WD 4TB My Passport Portable Hard Disk Drive,Compatible with Windows and Mac, External HDD-Black",https://m.media-amazon.com/images/I/51CDEElxPFL._AC_UL800_.jpg,4.4,74559.0,8699.0,11200.0,Peripherals
"Western Digital WD 1TB My Passport Portable Hard Disk Drive, USB 3.0 with  Automatic Backup, 256 Bit AES Hardware Encrypti...",https://m.media-amazon.com/images/I/418I1gX3FFL._AC_UL800_.jpg,4.4,74559.0,4449.0,8120.0,Peripherals
SanDisk Cruzer Blade SDCZ50-016G-135 16 GB USB 2.0 Pen Drive (Red),https://m.media-amazon.com/images/I/61CjXp692wL._AC_UL800_.jpg,4.2,74129.0,259.0,450.0,Accessories
"realme Buds Wireless in Ear Bluetooth Earphones with mic, 11.2mm Bass Boost Driver, Magnetic Fast Pair, Fast Charging and ...",https://m.media-amazon.com/images/I/61e9td4-rjL._AC_UL800_.jpg,4.1,73092.0,1599.0,1999.0,Audio
realme Buds Wireless in-Ear Bluetooth Earphones with mic (Blue),https://m.media-amazon.com/images/I/61wwLZ9+HFL._AC_UL800_.jpg,4.1,73092.0,1799.0,1999.0,Audio
AmazonBasics 60-Inch Lightweight Tripod with Bag,https://m.media-amazon.com/images/I/51IbIneFnoL._AC_UL800_.jpg,4.4,72336.0,1099.0,1995.0,Cameras
Spigen Ultra Hybrid Back Cover Case for iPhone SE 2022 | iPhone SE 2020 | iPhone 7 | iPhone 8 (TPU + Poly Carbonate | Black),https://m.media-amazon.com/images/I/51HnUHLG7eL._AC_UL800_.jpg,4.4,72257.0,1199.0,1699.0,Accessories
"boAt Xtend/Xtend RTL Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 ...",https://m.media-amazon.com/images/I/61gscZYmaoL._AC_UL800_.jpg,4.2,72169.0,1799.0,7990.0,Wearables
